t,X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X'0,Y'0,Z'0,X'1,Y'1,Z'1,X'2,Y'2,Z'2
4.867000,0.455148,-0.890416,0.000000,-0.502187,-1.179396,0.000000,0.250416,-0.520921,0.000000,0.371693,0.189996,0.000000,-0.886640,4.358613,0.000000,5.080608,-2.461646,0.000000
4.884000,0.462565,-0.886586,0.000000,-0.513740,-1.102985,0.000000,0.331395,-0.568432,0.000000,0.504037,0.262975,0.000000,-0.461418,4.618701,0.000000,4.429645,-3.114120,0.000000
4.901000,0.472405,-0.881382,0.000000,-0.517543,-1.022816,0.000000,0.400477,-0.626283,0.000000,0.657458,0.352385,0.000000,0.022252,4.798430,0.000000,3.682345,-3.675119,0.000000
4.917000,0.484232,-0.874940,0.000000,-0.513293,-0.945255,0.000000,0.453223,-0.688650,0.000000,0.825003,0.456594,0.000000,0.513069,4.881814,0.000000,2.898583,-4.103328,0.000000
4.934000,0.499970,-0.866043,0.000000,-0.500023,-0.862225,0.000000,0.494883,-0.761418,0.000000,1.031757,0.595637,0.000000,1.048068,4.868049,0.000000,1.990684,-4.434993,0.000000
4.950000,0.518232,-0.855240,0.000000,-0.479308,-0.785136,0.000000,0.519498,-0.834000,0.000000,1.255878,0.760999,0.000000,1.536257,4.750640,0.000000,1.078058,-4.615197,0.000000
4.967000,0.541821,-0.840494,0.000000,-0.449128,-0.706254,0.000000,0.529268,-0.912996,0.000000,1.523923,0.982391,0.000000,2.001718,4.509430,0.000000,0.066169,-4.650433,0.000000
4.984000,0.570165,-0.821530,0.000000,-0.411806,-0.632500,0.000000,0.521671,-0.991136,0.000000,1.812633,1.258019,0.000000,2.368917,4.147791,0.000000,-0.958669,-4.513416,0.000000
5.000000,0.601345,-0.798989,0.000000,-0.371979,-0.569558,0.000000,0.498780,-1.061268,0.000000,2.082123,1.567074,0.000000,2.585926,3.704376,0.000000,-1.894034,-4.229092,0.000000
5.017000,0.638937,-0.769259,0.000000,-0.327204,-0.511246,0.000000,0.458706,-1.129586,0.000000,2.330455,1.935648,0.000000,2.652775,3.142587,0.000000,-2.800468,-3.788474,0.000000
5.034000,0.680123,-0.733098,0.000000,-0.282726,-0.463058,0.000000,0.404405,-1.189592,0.000000,2.498438,2.317896,0.000000,2.555002,2.519582,0.000000,-3.559351,-3.263163,0.000000
5.050000,0.720701,-0.693246,0.000000,-0.243368,-0.427595,0.000000,0.342851,-1.237747,0.000000,2.556514,2.657758,0.000000,2.351266,1.912898,0.000000,-4.107167,-2.760365,0.000000
5.067000,0.763896,-0.645339,0.000000,-0.205666,-0.400492,0.000000,0.269327,-1.280482,0.000000,2.507098,2.967684,0.000000,2.080813,1.279651,0.000000,-4.514655,-2.280388,0.000000
5.084000,0.805385,-0.592752,0.000000,-0.172564,-0.383908,0.000000,0.190195,-1.315791,0.000000,2.359806,3.206324,0.000000,1.819747,0.677400,0.000000,-4.773773,-1.889288,0.000000
5.100000,0.841579,-0.540133,0.000000,-0.145089,-0.377389,0.000000,0.112545,-1.343631,0.000000,2.155954,3.359183,0.000000,1.625339,0.142236,0.000000,-4.919409,-1.602822,0.000000
5.117000,0.876066,-0.482191,0.000000,-0.118659,-0.379610,0.000000,0.028116,-1.368780,0.000000,1.895748,3.444276,0.000000,1.499301,-0.400048,0.000000,-5.003605,-1.364958,0.000000
5.134000,0.905905,-0.423480,0.000000,-0.093564,-0.390912,0.000000,-0.057295,-1.390254,0.000000,1.612490,3.449424,0.000000,1.469830,-0.928590,0.000000,-5.037576,-1.164761,0.000000
5.150000,0.929526,-0.368757,0.000000,-0.069634,-0.409752,0.000000,-0.137900,-1.407419,0.000000,1.340158,3.378134,0.000000,1.537342,-1.427855,0.000000,-5.031972,-0.978342,0.000000
5.167000,0.949884,-0.312601,0.000000,-0.042140,-0.438646,0.000000,-0.223087,-1.422139,0.000000,1.056878,3.211475,0.000000,1.715961,-1.975766,0.000000,-4.980976,-0.743640,0.000000
5.184000,0.965550,-0.260219,0.000000,-0.010647,-0.477106,0.000000,-0.306864,-1.432227,0.000000,0.789435,2.929220,0.000000,2.007871,-2.554885,0.000000,-4.860417,-0.424783,0.000000
5.200000,0.976307,-0.216389,0.000000,0.024331,-0.522560,0.000000,-0.383045,-1.435821,0.000000,0.559264,2.523301,0.000000,2.377839,-3.131171,0.000000,-4.640130,-0.000678,0.000000
5.217000,0.983936,-0.178519,0.000000,0.068551,-0.581097,0.000000,-0.458688,-1.430814,0.000000,0.343643,1.894043,0.000000,2.827112,-3.752885,0.000000,-4.220168,0.619870,0.000000
5.234000,0.988177,-0.153318,0.000000,0.120139,-0.649816,0.000000,-0.525018,-1.413866,0.000000,0.160445,1.034108,0.000000,3.218860,-4.312984,0.000000,-3.536217,1.390940,0.000000
5.250000,0.989529,-0.144332,0.000000,0.173346,-0.722126,0.000000,-0.574844,-1.385610,0.000000,0.011125,0.076270,0.000000,3.390432,-4.697292,0.000000,-2.662599,2.128521,0.000000
5.267000,0.988417,-0.151759,0.000000,0.230517,-0.804129,0.000000,-0.611339,-1.343832,0.000000,-0.143403,-0.933991,0.000000,3.288592,-4.921160,0.000000,-1.627417,2.747085,0.000000
5.284000,0.984533,-0.175199,0.000000,0.283852,-0.888673,0.000000,-0.630471,-1.293660,0.000000,-0.318805,-1.791535,0.000000,2.957469,-5.009065,0.000000,-0.640461,3.113837,0.000000
5.300000,0.977891,-0.209116,0.000000,0.327883,-0.969043,0.000000,-0.634007,-1.242480,0.000000,-0.517479,-2.419896,0.000000,2.535372,-5.031169,0.000000,0.179806,3.255171,0.000000
5.317000,0.967017,-0.254712,0.000000,0.366827,-1.054569,0.000000,-0.624363,-1.187018,0.000000,-0.768629,-2.918113,0.000000,2.042686,-5.027641,0.000000,0.936968,3.247083,0.000000
5.334000,0.951536,-0.307538,0.000000,0.397293,-1.139893,0.000000,-0.602682,-1.132734,0.000000,-1.058828,-3.276057,0.000000,1.541970,-5.007860,0.000000,1.600180,3.122860,0.000000
5.350000,0.932198,-0.361949,0.000000,0.418243,-1.219767,0.000000,-0.572532,-1.084250,0.000000,-1.363018,-3.510441,0.000000,1.078866,-4.973477,0.000000,2.159380,2.926240,0.000000
5.367000,0.906084,-0.423099,0.000000,0.432515,-1.303855,0.000000,-0.531159,-1.036772,0.000000,-1.713383,-3.669282,0.000000,0.603523,-4.915045,0.000000,2.699762,2.648465,0.000000
5.384000,0.873819,-0.486251,0.000000,0.438892,-1.386717,0.000000,-0.481002,-0.994551,0.000000,-2.085555,-3.747854,0.000000,0.151018,-4.828124,0.000000,3.193692,2.309006,0.000000
5.400000,0.837547,-0.546365,0.000000,0.438071,-1.463108,0.000000,-0.426447,-0.960507,0.000000,-2.450353,-3.756259,0.000000,-0.248975,-4.715522,0.000000,3.619517,1.938621,0.000000
5.417000,0.792521,-0.609845,0.000000,0.430459,-1.541999,0.000000,-0.361362,-0.931245,0.000000,-2.848314,-3.701511,0.000000,-0.640215,-4.559167,0.000000,4.030212,1.495877,0.000000
5.434000,0.740667,-0.671873,0.000000,0.416545,-1.617888,0.000000,-0.289681,-0.909901,0.000000,-3.253073,-3.586159,0.000000,-0.988910,-4.361902,0.000000,4.394711,1.008330,0.000000
5.450000,0.685538,-0.728037,0.000000,0.398408,-1.685928,0.000000,-0.216933,-0.897668,0.000000,-3.638832,-3.426417,0.000000,-1.269758,-4.136551,0.000000,4.690716,0.516383,0.000000
5.467000,0.620145,-0.784487,0.000000,0.374706,-1.753899,0.000000,-0.134911,-0.893498,0.000000,-4.056261,-3.206515,0.000000,-1.507365,-3.851854,0.000000,4.948622,-0.027966,0.000000
5.484000,0.547531,-0.836785,0.000000,0.347580,-1.816591,0.000000,-0.049052,-0.898614,0.000000,-4.490578,-2.938307,0.000000,-1.670420,-3.513823,0.000000,5.140812,-0.570876,0.000000
5.500000,0.472212,-0.881485,0.000000,0.320144,-1.869855,0.000000,0.034210,-0.911606,0.000000,-4.931364,-2.641731,0.000000,-1.746024,-3.131817,0.000000,5.256078,-1.042443,0.000000
5.517000,0.384005,-0.923331,0.000000,0.290373,-1.918938,0.000000,0.124109,-0.932857,0.000000,-5.457551,-2.269743,0.000000,-1.743512,-2.619028,0.000000,5.309212,-1.429863,0.000000
5.534000,0.286303,-0.958139,0.000000,0.261142,-1.957822,0.000000,0.214425,-0.958914,0.000000,-6.041477,-1.805263,0.000000,-1.695296,-1.914653,0.000000,5.311143,-1.586973,0.000000
5.550000,0.185521,-0.982640,0.000000,0.234019,-1.981463,0.000000,0.299397,-0.983603,0.000000,-6.526545,-1.232205,0.000000,-1.718152,-0.998735,0.000000,5.316006,-1.459603,0.000000
5.567000,0.072360,-0.997379,0.000000,0.203336,-1.988764,0.000000,0.390133,-1.006366,0.000000,-6.714585,-0.487145,0.000000,-1.918934,0.146427,0.000000,5.364019,-1.238387,0.000000
5.584000,-0.040601,-0.999175,0.000000,0.168485,-1.977073,0.000000,0.481642,-1.027371,0.000000,-6.529185,0.265312,0.000000,-2.169581,1.197448,0.000000,5.388244,-1.294689,0.000000
5.600000,-0.142513,-0.989793,0.000000,0.132675,-1.951183,0.000000,0.567361,-1.050601,0.000000,-6.196724,0.892222,0.000000,-2.279510,2.013485,0.000000,5.306003,-1.647829,0.000000
5.617000,-0.244450,-0.969662,0.000000,0.094211,-1.910571,0.000000,0.655837,-1.083179,0.000000,-5.790134,1.459680,0.000000,-2.215462,2.746309,0.000000,5.078742,-2.204931,0.000000
5.634000,-0.339207,-0.940712,0.000000,0.058301,-1.858311,0.000000,0.739233,-1.125964,0.000000,-5.352705,1.930108,0.000000,-1.983589,3.389623,0.000000,4.709415,-2.833497,0.000000
5.650000,-0.421357,-0.906895,0.000000,0.029195,-1.799645,0.000000,0.810964,-1.176077,0.000000,-4.910764,2.281616,0.000000,-1.635244,3.934700,0.000000,4.237046,-3.427406,0.000000
5.667000,-0.500591,-0.865684,0.000000,0.005391,-1.728227,0.000000,0.877802,-1.239455,0.000000,-4.404220,2.546790,0.000000,-1.146065,4.458077,0.000000,3.603424,-4.019300,0.000000
5.684000,-0.570861,-0.821046,0.000000,-0.009161,-1.648387,0.000000,0.932677,-1.312317,0.000000,-3.855437,2.680628,0.000000,-0.549011,4.925439,0.000000,2.827663,-4.537701,0.000000
5.700000,-0.628130,-0.778108,0.000000,-0.012861,-1.566426,0.000000,0.971126,-1.388185,0.000000,-3.295596,2.660378,0.000000,0.099296,5.310036,0.000000,1.953628,-4.926904,0.000000
5.717000,-0.678720,-0.734397,0.000000,-0.004780,-1.473183,0.000000,0.995220,-1.474442,0.000000,-2.645597,2.445024,0.000000,0.861944,5.644697,0.000000,0.848311,-5.190256,0.000000
5.734000,-0.717673,-0.696380,0.000000,0.016669,-1.375160,0.000000,0.998794,-1.563385,0.000000,-1.923732,1.982554,0.000000,1.662524,5.862364,0.000000,-0.463107,-5.228786,0.000000
5.750000,-0.742498,-0.669848,0.000000,0.049101,-1.280889,0.000000,0.980282,-1.645446,0.000000,-1.166712,1.293250,0.000000,2.376245,5.883126,0.000000,-1.874725,-4.975046,0.000000
5.767000,-0.754992,-0.655734,0.000000,0.094825,-1.182813,0.000000,0.935006,-1.725118,0.000000,-0.296122,0.340946,0.000000,2.961103,5.592618,0.000000,-3.446650,-4.334772,0.000000
5.784000,-0.752603,-0.658475,0.000000,0.148086,-1.092939,0.000000,0.864076,-1.791051,0.000000,0.567031,-0.648087,0.000000,3.253240,4.920698,0.000000,-4.846984,-3.386963,0.000000
5.800000,-0.737631,-0.675204,0.000000,0.200641,-1.021100,0.000000,0.778254,-1.837411,0.000000,1.283546,-1.402220,0.000000,3.286509,4.030986,0.000000,-5.818297,-2.411472,0.000000
5.817000,-0.710374,-0.703824,0.000000,0.255872,-0.961444,0.000000,0.673330,-1.870140,0.000000,1.897255,-1.914911,0.000000,3.202620,2.981080,0.000000,-6.466826,-1.461096,0.000000
5.834000,-0.673965,-0.738763,0.000000,0.309523,-0.919738,0.000000,0.560051,-1.887848,0.000000,2.362983,-2.155720,0.000000,3.114624,1.928990,0.000000,-6.820161,-0.641938,0.000000
5.850000,-0.633466,-0.773771,0.000000,0.358955,-0.896660,0.000000,0.449546,-1.892549,0.000000,2.680910,-2.194790,0.000000,3.071339,0.958199,0.000000,-6.967638,0.044996,0.000000
5.867000,-0.585854,-0.810417,0.000000,0.411047,-0.889084,0.000000,0.330848,-1.885863,0.000000,2.900735,-2.096953,0.000000,3.060864,-0.067728,0.000000,-6.972300,0.739529,0.000000
5.884000,-0.535498,-0.844536,0.000000,0.463015,-0.899048,0.000000,0.213336,-1.867377,0.000000,3.004633,-1.905158,0.000000,3.048144,-1.108141,0.000000,-6.826606,1.438020,0.000000
5.900000,-0.487309,-0.873229,0.000000,0.511363,-0.924747,0.000000,0.106215,-1.838998,0.000000,3.004074,-1.676435,0.000000,2.981867,-2.106907,0.000000,-6.537120,2.111403,0.000000
5.917000,-0.436878,-0.899521,0.000000,0.560660,-0.969646,0.000000,-0.001024,-1.796998,0.000000,2.916016,-1.416247,0.000000,2.792463,-3.173786,0.000000,-6.046421,2.826883,0.000000
5.934000,-0.388512,-0.921443,0.000000,0.605305,-1.032471,0.000000,-0.098229,-1.743133,0.000000,2.766886,-1.166615,0.000000,2.427175,-4.207402,0.000000,-5.356304,3.498001,0.000000
5.950000,-0.345536,-0.938405,0.000000,0.640138,-1.107064,0.000000,-0.177563,-1.682708,0.000000,2.604420,-0.958990,0.000000,1.895987,-5.099213,0.000000,-4.534608,4.035438,0.000000
5.967000,-0.302659,-0.953099,0.000000,0.666169,-1.200829,0.000000,-0.246148,-1.610314,0.000000,2.445110,-0.776452,0.000000,1.134357,-5.902564,0.000000,-3.512560,4.450604,0.000000
5.984000,-0.262135,-0.965031,0.000000,0.677720,-1.306606,0.000000,-0.296422,-1.532546,0.000000,2.332812,-0.633670,0.000000,0.199250,-6.504242,0.000000,-2.390629,4.662032,0.000000
6.000000,-0.225213,-0.974309,0.000000,0.673064,-1.413738,0.000000,-0.325967,-1.457742,0.000000,2.295267,-0.530555,0.000000,-0.795747,-6.849183,0.000000,-1.302443,4.654436,0.000000
6.017000,-0.185870,-0.982574,0.000000,0.650030,-1.531456,0.000000,-0.338470,-1.380234,0.000000,2.352119,-0.444941,0.000000,-1.921262,-6.952939,0.000000,-0.180181,4.428087,0.000000
6.034000,-0.144514,-0.989503,0.000000,0.607653,-1.648475,0.000000,-0.332713,-1.308309,0.000000,2.537637,-0.370615,0.000000,-3.062630,-6.762894,0.000000,0.832510,4.004957,0.000000
6.050000,-0.101510,-0.994834,0.000000,0.550233,-1.753274,0.000000,-0.312891,-1.248283,0.000000,2.866484,-0.292488,0.000000,-4.106656,-6.284649,0.000000,1.609999,3.486171,0.000000
6.067000,-0.048341,-0.998831,0.000000,0.471496,-1.853096,0.000000,-0.280421,-1.193839,0.000000,3.428840,-0.165948,0.000000,-5.138855,-5.379566,0.000000,2.151491,2.935467,0.000000
6.084000,0.016335,-0.999867,0.000000,0.376382,-1.932801,0.000000,-0.242105,-1.147006,0.000000,4.203228,0.068669,0.000000,-6.012653,-3.873936,0.000000,2.277106,2.650801,0.000000
6.100000,0.088982,-0.996033,0.000000,0.275698,-1.978447,0.000000,-0.207606,-1.102994,0.000000,4.799303,0.428754,0.000000,-6.492225,-1.717286,0.000000,1.980476,2.960164,0.000000
6.117000,0.170226,-0.985405,0.000000,0.165278,-1.985393,0.000000,-0.177805,-1.046087,0.000000,4.589063,0.792749,0.000000,-6.399299,0.847123,0.000000,1.547439,3.749682,0.000000
6.134000,0.241184,-0.970479,0.000000,0.060159,-1.953958,0.000000,-0.153627,-0.977077,0.000000,3.715680,0.923424,0.000000,-5.945958,2.701805,0.000000,1.335761,4.295380,0.000000
6.150000,0.293711,-0.955894,0.000000,-0.031356,-1.901585,0.000000,-0.132782,-0.906742,0.000000,2.869502,0.881692,0.000000,-5.500833,3.758870,0.000000,1.283391,4.450533,0.000000
6.167000,0.335905,-0.941896,0.000000,-0.121238,-1.831289,0.000000,-0.111047,-0.831341,0.000000,2.120760,0.756318,0.000000,-5.082584,4.458794,0.000000,1.276949,4.393980,0.000000
6.184000,0.366599,-0.930379,0.000000,-0.204410,-1.751323,0.000000,-0.089339,-0.757965,0.000000,1.509726,0.594881,0.000000,-4.707702,4.919424,0.000000,1.276242,4.226242,0.000000
